Student_ID,Student_No,Midterm_CS_Equivalent,Midterm_LAB_Equivalent,Midterm_MO_Equivalent,Midterm_Grade,Finalterm_CS_Equivalent,Finalterm_LAB_Equivalent,Finalterm_MO_Equivalent,Finalterm_Grade,Midterm_Weighted_Component,Finalterm_Weighted_Component,Final_Grade,Midterm_CS_Raw_Short_Film_Proposal,Midterm_LAB_Raw_Storyboard,Midterm_MO_Raw_Long_Quiz_50pts,Midterm_CS_Max,Midterm_LAB_Max,Midterm_MO_Max,Finalterm_PPR1_Raw_5pts,Finalterm_PPR2_Raw_5pts,Finalterm_PPR3_Raw_5pts,Finalterm_PPR4_Raw_5pts,Finalterm_PPR5_Raw_5pts,Finalterm_PPR_Max_Each,Remarks_Label
2246642806,2246642806,2,1.75,2,2,1.75,2,1.75,1.75,1.925,1.825,1.75,81,85,41.3,100,100,50,4.32,4.37,4.26,4.34,4.67,5,1
2320692153,2320692153,2.75,2.5,2.5,2.5,2.75,2.5,2.75,2.75,2.575,2.675,2.5,66,73,37.2,100,100,50,3.29,3.6,3.33,3.63,3.32,5,1
2260721939,2260721939,3.75,3.25,3.5,3.5,3.5,3.75,3.5,5,3.5,3.575,5,47,56,25.6,100,100,50,2.28,2.66,2.52,2.96,2.48,5,0
2383491404,2383491404,2.75,3.25,3.25,3,3,3.25,3,3,3.1,3.075,3,66,58,29.5,100,100,50,2.89,2.95,3.1,3.01,2.88,5,1
2291663304,2291663304,5,3.75,4,5,3.5,3.5,3.75,5,4.225,3.6,5,39,46,21.4,100,100,50,2.46,1.78,2.38,2.6,2.27,5,0
2301353534,2301353534,4,3.75,5,5,4,5,5,5,4.325,4.7,5,42,46,19.6,100,100,50,2.15,1.84,1.71,2.28,1.79,5,0
2319605626,2319605626,2.75,2,1.5,2,2,1.5,1.75,1.75,2.025,1.75,2,68,83,44.9,100,100,50,4.17,3.93,4.49,4.02,4.35,5,1
2264301084,2264301084,3.25,3.5,3.75,5,3.25,3.5,3.25,3.25,3.525,3.325,5,58,51,24.4,100,100,50,2.53,2.74,3.36,2.95,2.91,5,0
2292958195,2292958195,2.5,1.75,1.5,1.75,2,2.25,2,2,1.875,2.075,2,74,86,43.8,100,100,50,3.82,4.09,4.52,4.33,4.17,5,1
2243705994,2243705994,2.75,2.75,3,2.75,3.25,3,3,3,2.85,3.075,3,68,66,30.3,100,100,50,3.23,2.85,2.98,3.41,3.4,5,1
2211864986,2211864986,2,2,2.25,2,2.5,2,2.25,2.25,2.1,2.25,2.25,81,81,39.2,100,100,50,4.08,3.96,3.55,4.13,3.73,5,1
2324196303,2324196303,1,1.25,2,1.5,1.5,1.5,1.25,1.5,1.475,1.4,1.5,99,91,42.1,100,100,50,4.38,4.7,4.54,4.49,4.94,5,1
2225307125,2225307125,2,2.25,2,2,2.25,2,2,2,2.075,2.075,2,81,77,40.8,100,100,50,3.94,3.65,4.16,3.62,3.94,5,1
2369551106,2369551106,1.75,2.5,2,2,2,1.75,2,2,2.075,1.925,2,86,73,40.6,100,100,50,4.26,3.85,4.36,4.11,3.83,5,1
2267666489,2267666489,3.5,3.25,3.25,3.25,3.75,3.75,3.5,5,3.325,3.65,5,50,55,29.4,100,100,50,2.18,2.51,2.21,2.82,2.48,5,0
2214470226,2214470226,2,2,2,2,2,2.25,2.5,2.25,2,2.275,2.25,80,81,40.4,100,100,50,3.54,3.77,3.84,3.78,4.28,5,1
2374874390,2374874390,3,2.5,3.25,3,3.5,3,3.25,3.25,2.95,3.25,3,62,70,27.9,100,100,50,3.07,2.64,3.42,2.86,3.15,5,1
2325011689,2325011689,2.25,2.5,2.25,2.25,2.5,2.25,2.25,2.25,2.325,2.325,2.25,79,74,38.4,100,100,50,3.35,4.06,3.73,3.88,4.11,5,1
2265414091,2265414091,3,3.75,3.25,3.25,3.25,3.25,3.75,3.5,3.325,3.45,5,62,47,28.7,100,100,50,2.92,2.46,2.6,2.54,2.62,5,0
2298174174,2298174174,1,1,1.25,1,1,1.25,1.5,1.25,1.1,1.275,1.25,99,98,47.9,100,100,50,5,4.72,4.61,4.09,4.69,5,1
2398601437,2398601437,2,2.5,2.25,2.25,2.5,2.25,2.25,2.25,2.25,2.325,2.25,83,74,38.5,100,100,50,3.38,3.89,3.5,3.8,3.9,5,1
2248661958,2248661958,3,3.25,3.25,3.25,3.75,3.25,3.5,3.5,3.175,3.5,5,63,56,29.1,100,100,50,2.74,2.79,2.19,2.8,2.67,5,0
2385747743,2385747743,3,3.75,3.25,3.25,3.75,3.5,3.75,5,3.325,3.675,5,63,48,29,100,100,50,2.73,2.6,2.37,2.77,2.54,5,0
2354062999,2354062999,3.5,3.75,3.25,3.5,4,3,3.5,3.5,3.475,3.5,5,50,48,27.5,100,100,50,2.38,2.65,2.76,2.45,2.47,5,0
2216611326,2216611326,3,2.75,2.25,2.5,2.75,2.75,2.75,2.75,2.625,2.75,2.75,62,66,39,100,100,50,3.29,3.06,3.06,3.56,3.45,5,1
2341397316,2341397316,3.25,3,3.25,3.25,3.25,3.5,3,3.25,3.175,3.225,5,59,64,27.8,100,100,50,2.63,2.8,2.93,3.02,2.97,5,0
2336169615,2336169615,2,2.5,2.5,2.25,2,2.25,2.5,2.25,2.35,2.275,2.25,83,72,35.1,100,100,50,3.5,3.85,4.18,3.98,4.11,5,1
2273806082,2273806082,3.25,2.5,3.5,3,3.5,3.25,3.25,3.25,3.125,3.325,5,56,72,27.4,100,100,50,2.95,3.53,2.88,2.56,3.11,5,0
2228094003,2228094003,2,2.25,2,2,1.75,2.25,2,2,2.075,2,2,84,77,40.7,100,100,50,3.79,4.02,4.35,3.77,4.32,5,1
2204418243,2204418243,3.75,3.5,3.5,5,3,3,3,3,3.575,3,5,46,50,26,100,100,50,2.88,3.14,3.17,3.12,3.05,5,0
2389620710,2389620710,1.5,1.25,2,1.5,2,1.75,2.5,2,1.625,2.125,1.75,88,93,42.3,100,100,50,4.09,4.33,4.17,3.66,4.17,5,1
2251113051,2251113051,3.75,3.25,3.5,3.5,3.25,3.5,3,3.25,3.5,3.225,5,46,57,26,100,100,50,2.73,3.05,3.06,2.82,2.75,5,0
2253999753,2253999753,2.5,2.25,2.75,2.5,2,2,2,2,2.525,2,2.25,73,75,34.9,100,100,50,4.25,4.28,3.98,3.75,4.1,5,1
2202703236,2202703236,3,3.25,3.25,3.25,3.5,3.25,3.25,3.25,3.175,3.325,5,60,57,27.5,100,100,50,2.98,2.61,3.08,2.53,2.91,5,0
2303455440,2303455440,3.25,3.5,3.5,3.5,3.5,3.75,3.5,5,3.425,3.575,5,55,54,25,100,100,50,2.64,2.58,2.33,2.4,2.65,5,0
2352227781,2352227781,1,1,1,1,1,1.25,1.25,1.25,1,1.175,1,100,98,50,100,100,50,4.67,4.71,4.62,4.79,4.96,5,1
2268407153,2268407153,5,5,5,5,5,5,5,5,5,5,5,32,14,13.3,100,100,50,1.39,0.83,1.48,1.6,1.52,5,0
2364539884,2364539884,4,5,5,5,4,5,4,5,4.7,4.3,5,43,36,19.5,100,100,50,2.08,1.96,1.69,2.25,1.7,5,0
2389506366,2389506366,2.75,2.5,2.5,2.5,3,2.75,3.25,3,2.575,3.025,2.75,65,71,35.8,100,100,50,3.03,3.07,2.99,3.22,3.06,5,1
2244579195,2244579195,5,5,4,5,5,4,5,5,4.6,4.7,5,37,36,21.9,100,100,50,1.96,2.15,2.01,1.94,2.43,5,0
2237768705,2237768705,5,5,5,5,5,5,5,5,5,5,5,34,39,17.3,100,100,50,2.03,1.82,2.28,1.92,1.85,5,0
2374510725,2374510725,3.75,3.75,3.5,5,3.5,3.75,4,5,3.65,3.775,5,49,49,25.2,100,100,50,2.46,2.37,2.61,2.49,2.4,5,0
2319032082,2319032082,2.75,3.25,2.75,3,2.75,3,2.75,2.75,2.9,2.825,2.75,67,56,33.7,100,100,50,3.45,2.94,3.39,2.95,3.42,5,1
2287506934,2287506934,2.75,2.25,2.5,2.5,3,2.75,2.5,2.75,2.5,2.725,2.5,68,79,37.3,100,100,50,3.41,3.44,3.41,3.75,3.09,5,1
2370630214,2370630214,3,2.75,3,3,2.75,2.75,3,2.75,2.925,2.85,3,64,65,31,100,100,50,3.24,3.16,2.86,3.45,3.3,5,1
2241887146,2241887146,2,2,2,2,2,2.25,2,2,2,2.075,2,83,80,40.3,100,100,50,4.16,4.47,3.8,3.62,4.11,5,1
2230973452,2230973452,1,1,1,1,1.5,1,1.5,1.25,1,1.35,1.25,100,96,50,100,100,50,4.66,5,5,4.81,4.21,5,1
2276965211,2276965211,2.75,2.75,2.75,2.75,2.75,3,2.75,2.75,2.75,2.825,2.75,68,66,34.7,100,100,50,3.22,3.38,3.33,3.21,3.1,5,1
2339306208,2339306208,2,1.5,1.25,1.5,2,2,1.5,1.75,1.55,1.8,1.75,80,90,46.6,100,100,50,4.37,4,4.67,4.26,4.42,5,1
2314685224,2314685224,4,5,5,5,5,5,5,5,4.7,5,5,40,36,16.9,100,100,50,1.84,1.66,1.82,1.43,1.82,5,0
2384137293,2384137293,1.25,1.5,1.25,1.25,1,1,1,1,1.325,1,1.25,92,90,47.7,100,100,50,5,4.83,4.68,5,5,5,1
2233827029,2233827029,3,3.25,3,3,3.25,3.25,2.75,3,3.075,3.05,3,60,57,31.5,100,100,50,3.09,3,3.03,3.22,2.8,5,1
2302037265,2302037265,5,5,5,5,5,5,5,5,5,5,5,31,37,14.4,100,100,50,1.81,1.62,1.98,1.86,1.78,5,0
2208752822,2208752822,4,4,3.5,5,4,4,5,5,3.8,4.4,5,44,42,27.3,100,100,50,2.28,1.83,2.62,2.04,2.34,5,0
2364868461,2364868461,2.75,3.25,2.75,3,2.75,2.75,2.75,2.75,2.9,2.75,2.75,66,59,33.4,100,100,50,3.2,3.34,3.23,3.4,3.07,5,1
2347294138,2347294138,3.25,2.75,2.75,3,3,3,2.75,3,2.9,2.9,3,56,65,32.5,100,100,50,3.33,3.38,2.61,3.21,2.8,5,1
2393642235,2393642235,3.25,2.5,3.25,3,3.25,3.5,3,3.25,3.025,3.225,3,56,71,27.9,100,100,50,3.07,3.15,3.02,2.85,2.76,5,1
2373963196,2373963196,2.25,2.5,3.25,2.75,3,2.75,2.75,2.75,2.725,2.825,2.75,78,72,29.8,100,100,50,3.3,3.4,3.56,3.26,3.14,5,1
2295753872,2295753872,2,1.75,1.25,1.5,1.5,1.5,1.25,1.5,1.625,1.4,1.5,83,86,47.5,100,100,50,4.53,4.5,4.37,4.69,4.86,5,1
2301040749,2301040749,2.75,2,2,2.25,2.25,2,2.25,2.25,2.225,2.175,2.25,69,84,40.3,100,100,50,4.02,4.04,3.79,3.67,3.99,5,1
2266768101,2266768101,2,2,1.25,1.75,2,2,2,2,1.7,2,1.75,84,80,46.1,100,100,50,4.11,4.07,4.15,3.59,4.03,5,1
2381349195,2381349195,1.75,1.5,1.5,1.5,1,1,1,1,1.575,1,1.25,86,89,43.6,100,100,50,4.94,4.69,4.79,4.77,4.87,5,1
2374953281,2374953281,2.5,2.5,2.5,2.5,2.75,2.5,2.5,2.5,2.5,2.575,2.5,72,72,37.2,100,100,50,3.36,3.36,3.17,3.55,3.76,5,1
2322145858,2322145858,3.5,3.25,3.75,5,3.5,3.75,3.5,5,3.525,3.575,5,50,57,24,100,100,50,2.37,2.41,2.83,3.01,2.32,5,0
2350321856,2350321856,2.5,2.5,3,2.75,2.5,2.5,2.75,2.5,2.7,2.6,2.75,70,74,32.3,100,100,50,3.52,3.78,4.01,3.6,3.88,5,1
2274349499,2274349499,3.75,3.75,3.5,5,3.5,3.5,3.5,3.5,3.65,3.5,5,46,46,25,100,100,50,2.75,1.92,2.66,2.19,2.76,5,0
2213624887,2213624887,3.5,4,3.75,5,3.75,4,4,5,3.75,3.925,5,51,43,23.2,100,100,50,2.55,2.36,2.24,2.05,1.85,5,0
2208209842,2208209842,2.25,2.75,2.5,2.5,2.75,2.5,2.75,2.75,2.5,2.675,2.5,75,69,37,100,100,50,4,3.1,3.43,3.52,3.39,5,1
2263225124,2263225124,2.75,2.5,2.5,2.5,2.25,2.5,2.25,2.25,2.575,2.325,2.5,66,71,36.1,100,100,50,3.44,4.09,3.48,3.64,4.34,5,1
2345335552,2345335552,1.5,2.25,2.5,2,2.25,2.25,2.25,2.25,2.125,2.25,2.25,87,78,37.4,100,100,50,3.65,4.43,3.94,3.84,4.05,5,1
2229411407,2229411407,3,3.25,3,3,2.75,3,3,3,3.075,2.925,3,60,59,31,100,100,50,2.81,3.37,3.04,3.24,3.39,5,1
2305722408,2305722408,3,2.5,2.75,2.75,2.75,2.75,3,2.75,2.75,2.85,2.75,63,73,33.3,100,100,50,3.08,2.93,3.6,3.62,3.57,5,1
2213880776,2213880776,3.25,3.5,3.25,3.25,3.25,3.25,3.25,3.25,3.325,3.25,5,57,53,28.8,100,100,50,3.1,2.62,2.65,2.64,3.03,5,0
2296498286,2296498286,3,2.75,2.5,2.75,2.25,2.25,2.5,2.25,2.725,2.35,2.5,64,68,35.1,100,100,50,3.64,3.62,3.73,3.56,3.97,5,1
2399499006,2399499006,3.5,3,4,5,3.25,3.25,3.5,3.25,3.55,3.35,5,53,60,22.1,100,100,50,3.26,2.76,2.75,2.8,2.73,5,0
2304507062,2304507062,3,3.25,3.5,3.25,3.25,2.75,3,3,3.275,3,3.25,62,58,26.2,100,100,50,3.41,2.97,2.89,3.16,3.19,5,1
2291367572,2291367572,3.75,3.75,3.5,5,3.75,4,3.75,5,3.65,3.825,5,49,46,26.1,100,100,50,2.32,2.21,2.44,2.49,2.78,5,0
2399618043,2399618043,3,2.75,3.25,3,3,3,3.25,3,3.025,3.1,3,60,68,28.5,100,100,50,3.18,2.88,3.12,2.94,3.21,5,1
2288774005,2288774005,3.5,3.5,3.5,3.5,3.5,3.5,3.75,5,3.5,3.6,5,52,53,27.3,100,100,50,2.57,2.68,1.97,2.62,2.61,5,0
2389293183,2389293183,3,3,2.75,3,3.5,3.25,3.5,3.5,2.9,3.425,5,60,62,33,100,100,50,2.41,3.27,2.22,2.59,2.94,5,0
2223013864,2223013864,1.25,1.5,1.25,1.25,1.75,1.25,2,1.75,1.325,1.7,1.5,94,90,46,100,100,50,4.81,4.65,4.17,4.03,4.7,5,1
2378272106,2378272106,2.5,2.5,2.25,2.5,2.5,2.75,2.5,2.5,2.4,2.575,2.5,73,72,39.1,100,100,50,3.53,3.66,3.72,3.58,3.95,5,1
2307738286,2307738286,2.25,3.25,2.25,2.5,2.75,2.25,2.5,2.5,2.55,2.5,2.5,76,59,39.1,100,100,50,3.46,3.57,3.42,3.74,3.7,5,1
2297269631,2297269631,2,1.75,2,2,1.75,1.5,2,1.75,1.925,1.775,1.75,82,86,41.4,100,100,50,4.26,4.18,4.21,3.67,4.16,5,1
2377384472,2377384472,2.75,2.75,2.75,2.75,2.75,2.5,3.25,2.75,2.75,2.875,2.75,66,66,34.1,100,100,50,3.49,3.67,3.32,3.33,3.35,5,1
2320881291,2320881291,3.5,3.75,3.75,5,3.75,3.75,3.75,5,3.675,3.75,5,53,46,23.3,100,100,50,2.41,2.13,2.02,2.64,2.59,5,0
2363353704,2363353704,1.25,1.5,1,1.25,1.25,1.25,1,1.25,1.225,1.15,1.25,95,88,48.2,100,100,50,4.8,5,4.59,5,4.93,5,1
2333658954,2333658954,2.5,2.5,2.5,2.5,2.5,2.25,2.5,2.5,2.5,2.425,2.5,70,71,36.4,100,100,50,3.65,4.26,3.79,3.56,3.8,5,1
2332048494,2332048494,2,2.75,2.75,2.5,2.5,2.25,2.75,2.5,2.525,2.525,2.5,82,66,34.6,100,100,50,3.43,3.64,3.7,3.61,3.77,5,1
2285566939,2285566939,3,3.75,3.5,3.5,3.25,3,3.5,3.25,3.425,3.275,5,60,49,25.7,100,100,50,2.6,2.68,3.19,2.43,2.56,5,0
2285732731,2285732731,3.25,3.25,3.5,3.25,3.5,3.5,3.5,3.5,3.35,3.5,5,58,57,26.3,100,100,50,2.82,3.1,2.36,2.56,2.61,5,0
2273923004,2273923004,3.25,3.25,3.5,3.25,3.75,3.5,3.75,5,3.35,3.675,5,55,55,27,100,100,50,2.52,2.37,2.55,2.98,2.48,5,0
2319008841,2319008841,2.5,2.5,2.25,2.5,2.5,3,2.5,2.75,2.4,2.65,2.5,70,70,37.9,100,100,50,3.44,3.71,3.76,3.49,3.3,5,1
2322814585,2322814585,3,2.75,3.25,3,2.75,3,2.75,2.75,3.025,2.825,3,62,66,28.1,100,100,50,3.28,3.29,3.22,2.92,3.04,5,1
2375300857,2375300857,3.5,3.5,3,3.25,3,2.75,2.75,2.75,3.3,2.825,3,54,52,30.8,100,100,50,3.26,3.46,3.25,3.39,3.15,5,1
2379882306,2379882306,1.5,2.25,2.25,2,2,2,2.25,2,2.025,2.1,2,87,77,39.6,100,100,50,4.23,4.22,3.45,3.8,4.22,5,1
2305124554,2305124554,4,3.5,4,5,3.75,3.75,3.75,5,3.85,3.75,5,43,53,21.2,100,100,50,2.71,2.42,2.09,2.27,2.44,5,0
2320845885,2320845885,2.75,2.75,2.25,2.5,2.25,2.25,2.5,2.25,2.55,2.35,2.5,65,65,39.4,100,100,50,3.2,3.66,4.03,3.64,3.94,5,1
2367610772,2367610772,2.75,3,2.75,2.75,3.25,3,3,3,2.825,3.075,3,68,64,34.1,100,100,50,3.18,3.37,3.02,3.34,3.13,5,1
2236446338,2236446338,2.5,3,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,71,63,34.6,100,100,50,3.51,3.18,3.95,3.3,3,5,1
2236917442,2236917442,2.5,3,3.25,3,2.75,2.75,2.75,2.75,2.95,2.75,2.75,71,63,29.9,100,100,50,3.25,3.37,3.47,3.58,3.09,5,1
2225269195,2225269195,2.5,3,3.25,3,3.5,3.5,3.25,3.5,2.95,3.4,5,72,63,29.3,100,100,50,3.25,3.27,2.71,2.84,2.91,5,0
2394213232,2394213232,1.75,2.75,2.25,2.25,2.5,2.5,2.25,2.5,2.25,2.4,2.25,86,68,39.2,100,100,50,3.87,3.06,3.89,3.75,3.71,5,1
2311428629,2311428629,3.25,3,3,3,3,3,3,3,3.075,3,3,56,62,30.6,100,100,50,2.93,3.19,3.31,3.3,3.22,5,1
2352351145,2352351145,1.25,1.5,1,1.25,1.25,1.5,1.5,1.5,1.225,1.425,1.25,93,88,49.8,100,100,50,5,4.97,4.61,4.21,4.54,5,1
2278320293,2278320293,4,3.75,3.75,5,3.5,3.75,3.75,5,3.825,3.675,5,43,49,24.2,100,100,50,2.25,2.42,2.17,2.63,2.32,5,0
2336081039,2336081039,1.25,1,1,1,1.25,1.25,1.25,1.25,1.075,1.25,1.25,94,99,48.9,100,100,50,4.82,5,4.19,4.44,4.94,5,1
2323089994,2323089994,2,3,2.75,2.5,2.5,2.5,2.75,2.5,2.6,2.6,2.5,80,64,34.3,100,100,50,3.66,3.29,3.37,3.43,3.12,5,1
2334158860,2334158860,2.75,2.25,2.25,2.5,2.75,2.5,2.25,2.5,2.4,2.475,2.5,68,78,38.3,100,100,50,3.79,3.67,3.7,3.85,3.45,5,1
2248224269,2248224269,2.25,2.75,2.5,2.5,2.75,2.5,2.75,2.75,2.5,2.675,2.5,75,67,35.3,100,100,50,3.3,3.83,2.76,3.76,3.72,5,1
2236119122,2236119122,1,1.25,1,1,1,1.25,1,1,1.075,1.075,1,96,95,48,100,100,50,5,4.85,5,4.73,4.51,5,1
2356921380,2356921380,2,2,2.25,2,2.5,2.75,2.25,2.5,2.1,2.475,2.25,80,83,37.9,100,100,50,3.6,3.72,3.87,3.41,4.21,5,1
2389274612,2389274612,1,1.25,1.25,1.25,1.25,1,1,1,1.175,1.075,1,96,93,47.6,100,100,50,5,5,4.51,5,4.92,5,1
2265886551,2265886551,1.25,1.5,1.5,1.5,2,1,1,1.25,1.425,1.3,1.25,95,89,44.9,100,100,50,4.46,4.58,4.79,4.16,4.87,5,1
2225355797,2225355797,2.5,2.5,2.75,2.5,2.5,2.5,2.5,2.5,2.6,2.5,2.5,71,70,33.6,100,100,50,3.29,3.61,3.9,3.82,3.51,5,1
2208318465,2208318465,3,2.75,3,3,2.75,2.5,2.75,2.75,2.925,2.675,2.75,62,65,32.4,100,100,50,3.64,3.21,3.53,3.46,2.89,5,1
2358094388,2358094388,3.25,2.5,2.75,2.75,2.75,2.75,2.75,2.75,2.825,2.75,2.75,59,72,33.8,100,100,50,3.53,3.52,3.39,3.64,3.3,5,1
2262604657,2262604657,1,1.25,1.75,1.25,1,1.25,1,1,1.375,1.075,1.25,97,93,43.1,100,100,50,5,5,4.78,4.44,4.77,5,1
2222380137,2222380137,2.5,2.25,2.25,2.25,2.5,2.5,2.25,2.5,2.325,2.4,2.25,73,78,38.9,100,100,50,3.71,3.82,3.61,3.55,3.35,5,1
2379473103,2379473103,4,5,4,5,5,4,4,5,4.3,4.3,5,42,36,21.9,100,100,50,1.89,2.12,1.9,2.19,1.92,5,0
2273536065,2273536065,2.5,2.5,2.5,2.5,2.75,2.75,2.75,2.75,2.5,2.75,2.5,71,73,36.3,100,100,50,3.59,2.91,4.07,3.53,3.05,5,1
2392116802,2392116802,1.75,1.75,2.25,2,1.5,2,1.75,1.75,1.95,1.75,1.75,86,86,39.9,100,100,50,4.07,4.31,4.24,4.63,4.44,5,1
2348200538,2348200538,1.25,1.5,1.25,1.25,1.5,1.25,1.5,1.5,1.325,1.425,1.25,91,87,45.8,100,100,50,4.41,4.82,4.15,4.82,4.53,5,1
2250680804,2250680804,3.25,3,3.25,3.25,3.25,3,3.25,3.25,3.175,3.175,5,55,62,27.9,100,100,50,3.23,2.87,2.75,2.66,3.06,5,0
2339061003,2339061003,2.5,2,1.5,2,2,2.25,2.25,2.25,1.95,2.175,2,72,80,44.7,100,100,50,3.86,4.32,4.06,3.81,3.65,5,1
2229326817,2229326817,5,3.75,3.75,5,3.75,4,4,5,4.125,3.925,5,35,46,23.2,100,100,50,2.35,1.74,2.02,2.56,2.29,5,0
2276577693,2276577693,2,2.25,2,2,2,2,2,2,2.075,2,2,84,76,42.3,100,100,50,4.47,4,3.9,4.32,4.17,5,1
2321150441,2321150441,2.5,2.75,2.5,2.5,2.5,2.5,2.5,2.5,2.575,2.5,2.5,73,65,35.9,100,100,50,3.77,3.52,3.24,3.7,3.66,5,1
2219258539,2219258539,3.25,3,3,3,3,3.25,3.25,3.25,3.075,3.175,3,59,64,30.2,100,100,50,2.92,3,3.19,3,2.76,5,1
2357316783,2357316783,3.25,3.5,3.5,3.5,3,2.75,3,3,3.425,2.925,5,58,53,26.7,100,100,50,3.2,2.87,2.92,3.14,3.3,5,0
2316620269,2316620269,3,2.5,3,2.75,3,3,3,3,2.85,3,3,63,74,30.3,100,100,50,3.19,3.49,2.71,3.16,3.15,5,1
2382557213,2382557213,3.5,4,3.5,5,3.25,3.5,3.75,5,3.65,3.525,5,53,40,25.7,100,100,50,2.58,1.97,2.74,2.66,2.43,5,0
2371746242,2371746242,1.25,1.75,1.5,1.5,1.5,1.5,1.25,1.5,1.5,1.4,1.5,95,85,43.7,100,100,50,4.69,4.58,4.76,4.86,4.6,5,1
2205676107,2205676107,3,3.5,2.5,3,3,2.75,2.75,2.75,2.95,2.825,3,63,52,35.4,100,100,50,3.22,3.33,3.52,3.24,3.12,5,1
2287473639,2287473639,2.5,2.5,3,2.75,2.75,2.75,2.75,2.75,2.7,2.75,2.75,73,74,31.9,100,100,50,3.43,3.09,3.45,3.34,3.48,5,1
2321166977,2321166977,3,2.5,2.75,2.75,2.75,2.25,2.75,2.5,2.75,2.6,2.75,63,74,33.5,100,100,50,3.75,3.33,3.45,3.67,3.87,5,1
2205933026,2205933026,2.75,3,2.5,2.75,2.5,2.5,2.25,2.5,2.725,2.4,2.5,66,63,35.9,100,100,50,3.23,3.27,3.85,3.21,3.69,5,1
2276171183,2276171183,3.75,3.5,3.75,5,3.5,3.75,3.5,5,3.675,3.575,5,49,50,24.4,100,100,50,2.5,2.15,2.71,2.75,2.4,5,0
2381860563,2381860563,2,2.25,2.25,2.25,2.25,2.25,2,2.25,2.175,2.15,2.25,80,79,39.5,100,100,50,4.12,3.7,4.23,4.03,3.89,5,1
2305657408,2305657408,2,2,1.75,2,2,2.25,2.25,2.25,1.9,2.175,2,84,80,43.4,100,100,50,4.03,3.77,4.37,3.68,4.3,5,1
2232195526,2232195526,2.5,2.25,2.5,2.5,2.25,2.25,2,2.25,2.425,2.15,2.25,72,77,36,100,100,50,3.69,3.63,3.84,3.96,3.75,5,1
2207833816,2207833816,5,5,5,5,5,3.75,4,5,5,4.225,5,36,31,19.8,100,100,50,2.07,1.95,2.19,2.12,1.94,5,0
2237058860,2237058860,2,2,1.75,2,1.5,2,2,1.75,1.9,1.85,1.75,83,81,42.5,100,100,50,3.88,4.62,4.36,3.95,4.73,5,1
2395346074,2395346074,2.75,2.5,2.75,2.75,2.75,3,2.75,2.75,2.675,2.825,2.75,66,71,33.5,100,100,50,3.53,3.3,3.98,3.11,3.03,5,1
2382474885,2382474885,2.25,2,3,2.5,2,2,2.25,2,2.475,2.1,2.25,77,83,31.6,100,100,50,4.14,3.88,3.78,4.14,3.74,5,1
2316414431,2316414431,2,1.5,2.25,2,1.5,1.5,1.5,1.5,1.95,1.5,1.75,84,88,38.3,100,100,50,3.95,4.41,4.51,4.56,4.4,5,1
2357425583,2357425583,2.5,2.25,2.25,2.25,2.5,2.5,2.25,2.5,2.325,2.4,2.25,70,76,37.8,100,100,50,3.7,3.45,4.02,4.16,3.77,5,1
2320155069,2320155069,2.5,3,3,2.75,3.25,3.25,3,3.25,2.85,3.15,3,73,62,31.5,100,100,50,3.11,3.1,3.05,2.81,3.03,5,1
2331730989,2331730989,1.75,1.5,2,1.75,1.5,1.5,1,1.25,1.775,1.3,1.5,86,89,40.6,100,100,50,4.69,4.53,4.44,5,4.19,5,1
2276221207,2276221207,3,2.75,3.25,3,2.75,2.75,2.75,2.75,3.025,2.75,3,61,66,28.8,100,100,50,2.87,3.15,3.75,3.38,2.95,5,1
2215908230,2215908230,3.75,3,3.25,3.25,3,2.75,3.25,3,3.325,3.025,5,46,64,29,100,100,50,2.91,2.39,2.84,3.61,3.35,5,0
2300079290,2300079290,5,5,5,5,5,5,5,5,5,5,5,34,35,18.7,100,100,50,2.48,1.98,1.6,2.02,1.64,5,0
2291944691,2291944691,2,2.5,2.75,2.5,2.25,2.25,2,2.25,2.45,2.15,2.25,80,74,33.4,100,100,50,4.21,3.53,4.08,3.57,4.05,5,1
2277869677,2277869677,2.25,2.5,2.25,2.25,1.5,2,1.5,1.75,2.325,1.65,2,75,74,39.7,100,100,50,4.38,4.22,4.36,4.26,4.07,5,1
2360514737,2360514737,3,3.5,2.75,3,2.75,2.75,3,2.75,3.05,2.85,3,61,53,34.1,100,100,50,3.32,3.58,3.6,3.5,3.2,5,1
2305124959,2305124959,1.25,1.25,1,1.25,1.25,1,1.25,1.25,1.15,1.175,1.25,95,92,48.1,100,100,50,4.74,4.8,5,5,4.1,5,1
2203464394,2203464394,1.5,1.5,1.25,1.5,1.25,1.5,1,1.25,1.4,1.225,1.25,88,88,47.8,100,100,50,5,4.65,4.7,4.77,4.13,5,1
2286950689,2286950689,1.5,1.5,1.25,1.5,1.5,2,1.5,1.75,1.4,1.65,1.5,90,90,47.6,100,100,50,4.64,4.36,4.52,3.86,4.67,5,1
2313832588,2313832588,3.75,3.75,4,5,4,4,3.75,5,3.85,3.9,5,48,47,20.9,100,100,50,2.44,2.17,2.48,1.74,2.58,5,0
2373487905,2373487905,2.25,2.25,2.75,2.5,2.5,2.5,2.25,2.5,2.45,2.4,2.5,77,75,34.9,100,100,50,3.74,3.69,3.26,3.56,4.1,5,1
2354008352,2354008352,2.25,2.25,1.75,2,2,2,2,2,2.05,2,2,78,75,42.5,100,100,50,3.9,4.46,4.41,4.78,4.1,5,1
